,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
Poplar St___Glass Animals,0.575,0.446,4,-7.802,0,0.0296,0.247,0.00567,0.137,0.259,68.985,audio_features,3ApAsbQP7d5GlFwwdExaTY,spotify:track:3ApAsbQP7d5GlFwwdExaTY,https://api.spotify.com/v1/tracks/3ApAsbQP7d5GlFwwdExaTY,https://api.spotify.com/v1/audio-analysis/3ApAsbQP7d5GlFwwdExaTY,262540,4,How To Be A Human Being,6qb9MDR0lfsN9a2pw77uJy
Vaderz (feat. Bktherula)___Rico Nasty,0.756,0.718,1,-3.564,1,0.178,0.00255,0,0.117,0.32,135.199,audio_features,4weoQ8CuXh0X9xvFfWsT6X,spotify:track:4weoQ8CuXh0X9xvFfWsT6X,https://api.spotify.com/v1/tracks/4weoQ8CuXh0X9xvFfWsT6X,https://api.spotify.com/v1/audio-analysis/4weoQ8CuXh0X9xvFfWsT6X,109788,4,Las Ruinas,6pyTFqxVk6Js8A8xfOg8ZO
Feather___Sabrina Carpenter,0.787,0.686,6,-4.37,0,0.0339,0.0893,0,0.0927,0.836,123.51,audio_features,2Zo1PcszsT9WQ0ANntJbID,spotify:track:2Zo1PcszsT9WQ0ANntJbID,https://api.spotify.com/v1/tracks/2Zo1PcszsT9WQ0ANntJbID,https://api.spotify.com/v1/audio-analysis/2Zo1PcszsT9WQ0ANntJbID,185553,4,emails i can’t send fwd:,2g4aJTa5ejGpp0O0GKzWAQ
karma [video]___Anything Goes with Emma Chamberlain,0.638,0.857,4,-8.707,0,0.0347,0.00866,0.31,0.0549,0.866,118.004,audio_features,2Lwdhww7ZXDKOnnzV3GlrA,spotify:track:2Lwdhww7ZXDKOnnzV3GlrA,https://api.spotify.com/v1/tracks/2Lwdhww7ZXDKOnnzV3GlrA,https://api.spotify.com/v1/audio-analysis/2Lwdhww7ZXDKOnnzV3GlrA,204763,4,Karma,4k6niNc0EWnXtnDlmvxZPM
Stoned In The Valley___No Rome,0.807,0.816,8,-5.779,1,0.0284,0.01,0.0301,0.074,0.935,102.002,audio_features,2h7mb3d1C4JgxHyDzFOi7P,spotify:track:2h7mb3d1C4JgxHyDzFOi7P,https://api.spotify.com/v1/tracks/2h7mb3d1C4JgxHyDzFOi7P,https://api.spotify.com/v1/audio-analysis/2h7mb3d1C4JgxHyDzFOi7P,129857,4,Crying In The Prettiest Places,5ON9itdFujYUliUAlGezJB
Malibu___Trixie Mattel,0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64E-05,0.0813,0.343,139.934,audio_features,1UZOjK1BwmwWU14Erba9CZ,spotify:track:1UZOjK1BwmwWU14Erba9CZ,https://api.spotify.com/v1/tracks/1UZOjK1BwmwWU14Erba9CZ,https://api.spotify.com/v1/audio-analysis/1UZOjK1BwmwWU14Erba9CZ,231907,4,Younger Now,5xG9gJcs9ut3qDWezHUlsX
NDA___Megan Thee Stallion,0.756,0.775,1,-4.48,1,0.346,0.0533,0,0.0755,0.475,179.942,audio_features,7ngabRTwu8a9w3xaCpaAaa,spotify:track:7ngabRTwu8a9w3xaCpaAaa,https://api.spotify.com/v1/tracks/7ngabRTwu8a9w3xaCpaAaa,https://api.spotify.com/v1/audio-analysis/7ngabRTwu8a9w3xaCpaAaa,201006,4,Traumazine,4YP0h2KGDb20eJuStnBvim
Everything He Needs___Carly Rae Jepsen,0.753,0.569,7,-6.027,1,0.0634,0.471,3.37E-06,0.304,0.752,90.994,audio_features,6wFpWuVxpcYWXw7xzj0Wpt,spotify:track:6wFpWuVxpcYWXw7xzj0Wpt,https://api.spotify.com/v1/tracks/6wFpWuVxpcYWXw7xzj0Wpt,https://api.spotify.com/v1/audio-analysis/6wFpWuVxpcYWXw7xzj0Wpt,218893,3,Dedicated,25it7uSpNFuRoD6uNc0Tfu
Miss Universe___Saint Ivory,0.742,0.267,9,-11.418,1,0.0515,0.304,0,0.116,0.543,129.996,audio_features,1pt3g9WXpO6spzFDNnnMiV,spotify:track:1pt3g9WXpO6spzFDNnnMiV,https://api.spotify.com/v1/tracks/1pt3g9WXpO6spzFDNnnMiV,https://api.spotify.com/v1/audio-analysis/1pt3g9WXpO6spzFDNnnMiV,144781,4,Mixed Feelings,4FqVbWAFt043nVlgu1LhYF
Ride___Doja Cat,0.373,0.686,0,-5.52,1,0.034,0.128,1.96E-06,0.383,0.189,93.763,audio_features,3l2S2RkGG4lbh7WqmCV3NB,spotify:track:3l2S2RkGG4lbh7WqmCV3NB,https://api.spotify.com/v1/tracks/3l2S2RkGG4lbh7WqmCV3NB,https://api.spotify.com/v1/audio-analysis/3l2S2RkGG4lbh7WqmCV3NB,289080,4,Born To Die - The Paradise Edition,5PW8nAtvf2HV8RYZFd4IrX
Peach___Kevin Abstract,0.646,0.682,7,-5.847,1,0.0759,0.683,4.84E-06,0.107,0.421,131.895,audio_features,5JRMqkR82k2fdDEAim9SCN,spotify:track:5JRMqkR82k2fdDEAim9SCN,https://api.spotify.com/v1/tracks/5JRMqkR82k2fdDEAim9SCN,https://api.spotify.com/v1/audio-analysis/5JRMqkR82k2fdDEAim9SCN,176732,4,ARIZONA BABY,6wi40lIjhukePWyXRKY7qO
Play Pretend (feat. spill tab)___Mac Wetha,0.579,0.518,3,-7.579,1,0.0598,0.506,0.000128,0.0644,0.481,96.065,audio_features,5ik2LWJMCmr7BGtHvXxPzw,spotify:track:5ik2LWJMCmr7BGtHvXxPzw,https://api.spotify.com/v1/tracks/5ik2LWJMCmr7BGtHvXxPzw,https://api.spotify.com/v1/audio-analysis/5ik2LWJMCmr7BGtHvXxPzw,149667,4,Play Pretend (feat. spill tab),1TQYlfvFr9wSSM4p05wFP0
Southside Forever Freestyle___Megan Thee Stallion,0.94,0.357,1,-6.693,1,0.151,0.00151,8.39E-05,0.356,0.134,129.951,audio_features,5hmQVsjZGozYCBOCHDYoYl,spotify:track:5hmQVsjZGozYCBOCHDYoYl,https://api.spotify.com/v1/tracks/5hmQVsjZGozYCBOCHDYoYl,https://api.spotify.com/v1/audio-analysis/5hmQVsjZGozYCBOCHDYoYl,177231,4,Something for Thee Hotties,6B26OzQRObxAp1tbf8jeTq
If I Could Fly___One Direction,0.565,0.245,5,-9.132,1,0.0262,0.781,0,0.0998,0.307,75.055,audio_features,5CRVwXGikmqzoRO6q7FeAg,spotify:track:5CRVwXGikmqzoRO6q7FeAg,https://api.spotify.com/v1/tracks/5CRVwXGikmqzoRO6q7FeAg,https://api.spotify.com/v1/audio-analysis/5CRVwXGikmqzoRO6q7FeAg,230320,4,Made In The A.M. (Deluxe Edition),1gMxiQQSg5zeu4htBosASY
Inside Your Mind___The 1975,0.161,0.437,4,-8.869,1,0.0355,0.349,0.000677,0.13,0.32,80.699,audio_features,0bXxKkYJNxOqHjeOrYanvS,spotify:track:0bXxKkYJNxOqHjeOrYanvS,https://api.spotify.com/v1/tracks/0bXxKkYJNxOqHjeOrYanvS,https://api.spotify.com/v1/audio-analysis/0bXxKkYJNxOqHjeOrYanvS,230998,3,A Brief Inquiry Into Online Relationships,6PWXKiakqhI17mTYM4y6oY
"273: New Year, New Us___The Tiny Meat Gang Podcast",0.661,0.151,0,-12.864,1,0.0354,0.921,0,0.13,0.23,94.922,audio_features,7F5oktn5YOsR9eR5YsFtqb,spotify:track:7F5oktn5YOsR9eR5YsFtqb,https://api.spotify.com/v1/tracks/7F5oktn5YOsR9eR5YsFtqb,https://api.spotify.com/v1/audio-analysis/7F5oktn5YOsR9eR5YsFtqb,235467,4,reputation,6DEjYFkNZh67HP7R9PSZvv
Can't Help Falling in Love___Kacey Musgraves,0.317,0.15,9,-17.433,1,0.0323,0.951,9.28E-05,0.113,0.228,45.306,audio_features,4FCNizKAqQ0JDx9ZWDEt1Z,spotify:track:4FCNizKAqQ0JDx9ZWDEt1Z,https://api.spotify.com/v1/tracks/4FCNizKAqQ0JDx9ZWDEt1Z,https://api.spotify.com/v1/audio-analysis/4FCNizKAqQ0JDx9ZWDEt1Z,168267,3,Can't Help Falling in Love (From The Original Motion Picture Soundtrack ELVIS),4wxj79WgqJdspoHES5dvcY
Cracker Island (feat. Thundercat)___Gorillaz,0.741,0.913,2,-3.34,0,0.0465,0.00343,0.103,0.325,0.643,120.012,audio_features,2W3ZpQg9i6lE6kmHbcdu9N,spotify:track:2W3ZpQg9i6lE6kmHbcdu9N,https://api.spotify.com/v1/tracks/2W3ZpQg9i6lE6kmHbcdu9N,https://api.spotify.com/v1/audio-analysis/2W3ZpQg9i6lE6kmHbcdu9N,213750,4,Cracker Island (feat. Thundercat),3488fiYQcGSfkKKpr3ttCD
Buttercup___Hippo Campus,0.623,0.763,9,-4.412,1,0.0719,0.199,6.52E-06,0.126,0.199,108.871,audio_features,6iCJCZqDJjmBxt07Oid6FI,spotify:track:6iCJCZqDJjmBxt07Oid6FI,https://api.spotify.com/v1/tracks/6iCJCZqDJjmBxt07Oid6FI,https://api.spotify.com/v1/audio-analysis/6iCJCZqDJjmBxt07Oid6FI,226610,4,Landmark,0vb1g018puu47StlIi9wxC
bad days___Tove Lo,0.66,0.498,7,-6.539,1,0.0322,0.471,0,0.124,0.382,131.946,audio_features,4eTUG3TF3lQuar1lLkN0cG,spotify:track:4eTUG3TF3lQuar1lLkN0cG,https://api.spotify.com/v1/tracks/4eTUG3TF3lQuar1lLkN0cG,https://api.spotify.com/v1/audio-analysis/4eTUG3TF3lQuar1lLkN0cG,206059,4,BLUE LIPS (lady wood phase II),6jggnLM3SdDnjQ3GWmIZ4L
Figure You Out___Djo,0.745,0.645,7,-8.136,0,0.0564,0.155,0.00111,0.199,0.299,117.012,audio_features,6TorufIR9E06RXo3VhZaae,spotify:track:6TorufIR9E06RXo3VhZaae,https://api.spotify.com/v1/tracks/6TorufIR9E06RXo3VhZaae,https://api.spotify.com/v1/audio-analysis/6TorufIR9E06RXo3VhZaae,184314,4,DECIDE,4JDXBZdRPId4devseaAOKH
"Banalités, FP 107: Hôtel___Francis Poulenc",0.324,0.00739,2,-31.427,1,0.0498,0.981,0.000653,0.101,0.0346,101.707,audio_features,2b5J5T6v56vuncnuTCSBME,spotify:track:2b5J5T6v56vuncnuTCSBME,https://api.spotify.com/v1/tracks/2b5J5T6v56vuncnuTCSBME,https://api.spotify.com/v1/audio-analysis/2b5J5T6v56vuncnuTCSBME,120893,4,Nuit d'étoiles - Mélodies françaises,44iRgngOfWvNFD8M7YAqEj
Beach House___Carly Rae Jepsen,0.843,0.735,6,-5.88,0,0.0598,0.0538,0,0.0877,0.806,117.97,audio_features,3v61sG0y5M1LnSsFN4IimM,spotify:track:3v61sG0y5M1LnSsFN4IimM,https://api.spotify.com/v1/tracks/3v61sG0y5M1LnSsFN4IimM,https://api.spotify.com/v1/audio-analysis/3v61sG0y5M1LnSsFN4IimM,149547,4,The Loneliest Time,3l2Gi0hMjZV2uvKoWlFkoQ
Thursday Girl___Mitski,0.459,0.403,1,-13.104,1,0.0353,0.23,0.00196,0.107,0.0512,135.943,audio_features,1YNjTgShk6yakFD4SSVAkl,spotify:track:1YNjTgShk6yakFD4SSVAkl,https://api.spotify.com/v1/tracks/1YNjTgShk6yakFD4SSVAkl,https://api.spotify.com/v1/audio-analysis/1YNjTgShk6yakFD4SSVAkl,188306,4,Puberty 2,4Coa8Eb9SzjrkwWEom963Q
GROWING UP IS ________Ruel,0.673,0.729,0,-5.664,1,0.029,0.000983,0.000107,0.226,0.482,112.535,audio_features,2wJ1eOCIBwoQiN7xQtrTAY,spotify:track:2wJ1eOCIBwoQiN7xQtrTAY,https://api.spotify.com/v1/tracks/2wJ1eOCIBwoQiN7xQtrTAY,https://api.spotify.com/v1/audio-analysis/2wJ1eOCIBwoQiN7xQtrTAY,233588,4,GROWING UP IS _____,64Bbgt3PPLVVnsYN4GeTo6
Give Yourself A Try___The 1975,0.334,0.786,11,-5.002,1,0.0592,3.17E-05,0,0.517,0.901,182.933,audio_features,4rmIfFUZhhi9sS5IYtpkXw,spotify:track:4rmIfFUZhhi9sS5IYtpkXw,https://api.spotify.com/v1/tracks/4rmIfFUZhhi9sS5IYtpkXw,https://api.spotify.com/v1/audio-analysis/4rmIfFUZhhi9sS5IYtpkXw,196589,4,A Brief Inquiry Into Online Relationships,6PWXKiakqhI17mTYM4y6oY
"BEST INTEREST___Tyler, The Creator",0.596,0.575,11,-8.325,0,0.0514,0.0861,0.000153,0.334,0.34,98.265,audio_features,3jHdKaLCkuNEkWcLVmQPCX,spotify:track:3jHdKaLCkuNEkWcLVmQPCX,https://api.spotify.com/v1/tracks/3jHdKaLCkuNEkWcLVmQPCX,https://api.spotify.com/v1/audio-analysis/3jHdKaLCkuNEkWcLVmQPCX,127921,3,BEST INTEREST,5iUwaD3wFVwfaAfs9Z0eCh
Princess Diana (with Nicki Minaj)___Ice Spice,0.898,0.676,9,-5.196,1,0.187,0.14,0,0.101,0.742,147.991,audio_features,0ZxhtATQ0a6EvQNZ0z6NKV,spotify:track:0ZxhtATQ0a6EvQNZ0z6NKV,https://api.spotify.com/v1/tracks/0ZxhtATQ0a6EvQNZ0z6NKV,https://api.spotify.com/v1/audio-analysis/0ZxhtATQ0a6EvQNZ0z6NKV,172125,4,Princess Diana (with Nicki Minaj),2Q7WBQ794rA9ISPLfqdKjK
Paris___The 1975,0.792,0.662,8,-6.516,1,0.0356,0.53,0.0012,0.0598,0.863,117.012,audio_features,59RNdFA4oFNIvTIvaBxqgQ,spotify:track:59RNdFA4oFNIvTIvaBxqgQ,https://api.spotify.com/v1/tracks/59RNdFA4oFNIvTIvaBxqgQ,https://api.spotify.com/v1/audio-analysis/59RNdFA4oFNIvTIvaBxqgQ,293067,4,"I like it when you sleep, for you are so beautiful yet so unaware of it",1JFmNyVPdBF1ECvv4fhpW4
decode___Sabrina Carpenter,0.591,0.368,4,-9.235,1,0.0414,0.687,0,0.0847,0.423,122.161,audio_features,17wMOhLqVB3DRCmTaLjwVM,spotify:track:17wMOhLqVB3DRCmTaLjwVM,https://api.spotify.com/v1/tracks/17wMOhLqVB3DRCmTaLjwVM,https://api.spotify.com/v1/audio-analysis/17wMOhLqVB3DRCmTaLjwVM,188167,4,emails i can't send,5kDmlA2g9Y1YCbNo2Ufxlz
31: Wedding Spill___Are We Still Friends?,0.255,0.59,0,-9.601,1,0.0383,0.00973,0.62,0.761,0.0375,169.991,audio_features,0EZELV7AI8v4KF6DErAgge,spotify:track:0EZELV7AI8v4KF6DErAgge,https://api.spotify.com/v1/tracks/0EZELV7AI8v4KF6DErAgge,https://api.spotify.com/v1/audio-analysis/0EZELV7AI8v4KF6DErAgge,294013,4,Mosquito (Deluxe),1LQZp37z82iTVxillq6K59
Homesick___The Regrettes,0.503,0.643,6,-6.494,1,0.0407,0.0261,2.27E-05,0.314,0.43,169.955,audio_features,0jkzxxDG8z3Y5OmfNl1VM0,spotify:track:0jkzxxDG8z3Y5OmfNl1VM0,https://api.spotify.com/v1/tracks/0jkzxxDG8z3Y5OmfNl1VM0,https://api.spotify.com/v1/audio-analysis/0jkzxxDG8z3Y5OmfNl1VM0,194417,4,Stick Season,50ZenUP4O2Q5eCy2NRNvuz
45: Aleena's Thirsty___Are We Still Friends?,,,,,,,,,,,,,,,,,,,,
Goodbye Rocketship___Maya Hawke,0.736,0.158,11,-15.162,1,0.0405,0.846,3.79E-06,0.0788,0.484,132.013,audio_features,7ijwKU3M5AylAo5dpdquai,spotify:track:7ijwKU3M5AylAo5dpdquai,https://api.spotify.com/v1/tracks/7ijwKU3M5AylAo5dpdquai,https://api.spotify.com/v1/audio-analysis/7ijwKU3M5AylAo5dpdquai,190680,4,Blush,3Kpqx77PK6ZknzI5hXIvvn
Masquerade___Nicki Minaj,0.721,0.656,2,-5.501,1,0.0397,0.011,0.000401,0.275,0.328,117.995,audio_features,4mNDJjAllo55akNIewGJxT,spotify:track:4mNDJjAllo55akNIewGJxT,https://api.spotify.com/v1/tracks/4mNDJjAllo55akNIewGJxT,https://api.spotify.com/v1/audio-analysis/4mNDJjAllo55akNIewGJxT,228600,4,Pink Friday ... Roman Reloaded (Deluxe),6fABwONLawdFjkDpLx41j8
Older___Gracie Abrams,0.568,0.0575,4,-14.428,1,0.0447,0.917,0,0.0987,0.281,128.305,audio_features,1uZ2ztIesiuUUHu31sAoFW,spotify:track:1uZ2ztIesiuUUHu31sAoFW,https://api.spotify.com/v1/tracks/1uZ2ztIesiuUUHu31sAoFW,https://api.spotify.com/v1/audio-analysis/1uZ2ztIesiuUUHu31sAoFW,187103,3,This Is What It Feels Like,7l2g05NyprwonSFIs2y8at
Mr Schwartz___Arctic Monkeys,0.569,0.335,11,-13.637,0,0.0322,0.802,0.018,0.0834,0.388,127.587,audio_features,5fClRRa7P9nPIpstj50veV,spotify:track:5fClRRa7P9nPIpstj50veV,https://api.spotify.com/v1/tracks/5fClRRa7P9nPIpstj50veV,https://api.spotify.com/v1/audio-analysis/5fClRRa7P9nPIpstj50veV,210012,4,The Car,2GROf0WKoP5Er2M9RXVNNs
All my friends know___PinkPantheress,0.719,0.549,10,-8.297,1,0.147,0.327,0.148,0.117,0.192,102.092,audio_features,3ZpqeV6u8cheGopIXQlHfH,spotify:track:3ZpqeV6u8cheGopIXQlHfH,https://api.spotify.com/v1/tracks/3ZpqeV6u8cheGopIXQlHfH,https://api.spotify.com/v1/audio-analysis/3ZpqeV6u8cheGopIXQlHfH,118813,4,to hell with it,65YAjLCn7Jp33nJpOxIPMe
The Swan___Camille Saint-Saëns,0.225,0.0128,7,-30.942,1,0.0421,0.994,0.89,0.0708,0.0397,60.829,audio_features,1ZS9SsAz9G434SdwhoQnEi,spotify:track:1ZS9SsAz9G434SdwhoQnEi,https://api.spotify.com/v1/tracks/1ZS9SsAz9G434SdwhoQnEi,https://api.spotify.com/v1/audio-analysis/1ZS9SsAz9G434SdwhoQnEi,185240,3,Impressions,1tN8LMabG1hs3l4renGTJy
Pink Funeral___Beach House,0.422,0.759,7,-7.678,1,0.0317,0.0101,0.012,0.282,0.0678,125.204,audio_features,2bEHweWdjvtHIwIHJfY6IY,spotify:track:2bEHweWdjvtHIwIHJfY6IY,https://api.spotify.com/v1/tracks/2bEHweWdjvtHIwIHJfY6IY,https://api.spotify.com/v1/audio-analysis/2bEHweWdjvtHIwIHJfY6IY,296227,4,Once Twice Melody,79NySyjxJ8xric31mXKMAo
Deal With It (feat. Kelis)___Ashnikko,0.712,0.689,1,-5.286,0,0.128,0.141,0,0.657,0.49,82.98,audio_features,1S85LGnDPKKOkfuFaK6vFu,spotify:track:1S85LGnDPKKOkfuFaK6vFu,https://api.spotify.com/v1/tracks/1S85LGnDPKKOkfuFaK6vFu,https://api.spotify.com/v1/audio-analysis/1S85LGnDPKKOkfuFaK6vFu,191149,4,DEMIDEVIL,438ToDoVaJH5aTIXXrlDyI
Youuu___COIN,0.528,0.619,2,-6.959,1,0.0282,0.00295,0,0.291,0.0842,102.95,audio_features,1JsVSz41mZAl02GXUApmGp,spotify:track:1JsVSz41mZAl02GXUApmGp,https://api.spotify.com/v1/tracks/1JsVSz41mZAl02GXUApmGp,https://api.spotify.com/v1/audio-analysis/1JsVSz41mZAl02GXUApmGp,235267,4,Dreamland,1zXLcR0hdNeg8YajPkNCqB
Loving Someone___The 1975,0.583,0.654,7,-6.89,1,0.0472,0.0572,0.00116,0.133,0.191,90.021,audio_features,4p1pxmqtPtPHqWbOd2RgXu,spotify:track:4p1pxmqtPtPHqWbOd2RgXu,https://api.spotify.com/v1/tracks/4p1pxmqtPtPHqWbOd2RgXu,https://api.spotify.com/v1/audio-analysis/4p1pxmqtPtPHqWbOd2RgXu,260427,4,"I like it when you sleep, for you are so beautiful yet so unaware of it",1JFmNyVPdBF1ECvv4fhpW4
I've Never Been To LA (Edit)___Oscar Lang,0.511,0.766,4,-3.178,1,0.074,0.0104,0.00479,0.39,0.603,160.866,audio_features,5f20q1GsH6sr5tD91jgbyP,spotify:track:5f20q1GsH6sr5tD91jgbyP,https://api.spotify.com/v1/tracks/5f20q1GsH6sr5tD91jgbyP,https://api.spotify.com/v1/audio-analysis/5f20q1GsH6sr5tD91jgbyP,159129,4,I've Never Been To LA,3Ct1O772WdBCY6Cv7q9JAd
19: Our Biggest Haters___Are We Still Friends?,,,,,,,,,,,,,,,,,,,,
Jigsaw___Conan Gray,0.273,0.517,9,-5.853,1,0.0313,0.0801,0,0.0984,0.16,168.213,audio_features,6bOd4UM7FaQOZXR2MBzSPi,spotify:track:6bOd4UM7FaQOZXR2MBzSPi,https://api.spotify.com/v1/tracks/6bOd4UM7FaQOZXR2MBzSPi,https://api.spotify.com/v1/audio-analysis/6bOd4UM7FaQOZXR2MBzSPi,208969,4,Superache,5hIOd0FvjlgG4uLjXHkFWI
Episode #192 - I'm literally Elvis ___Very Really Good,0.575,0.691,5,-5.117,1,0.0468,0.353,0,0.107,0.48,91.908,audio_features,6MWH5jDoS1wpMPz8CwuC3N,spotify:track:6MWH5jDoS1wpMPz8CwuC3N,https://api.spotify.com/v1/tracks/6MWH5jDoS1wpMPz8CwuC3N,https://api.spotify.com/v1/audio-analysis/6MWH5jDoS1wpMPz8CwuC3N,190013,4,You Signed Up For This,1X1EZB1hCoymZ9gU8JKv86
Affluenza___Conan Gray,0.685,0.67,11,-5.663,1,0.0393,0.116,0,0.179,0.863,117.98,audio_features,0vq7fkHZl2khMonn5G7d9l,spotify:track:0vq7fkHZl2khMonn5G7d9l,https://api.spotify.com/v1/tracks/0vq7fkHZl2khMonn5G7d9l,https://api.spotify.com/v1/audio-analysis/0vq7fkHZl2khMonn5G7d9l,199880,4,Kid Krow,2CMlkzFI2oDAy5MbyV7OV5
Circler Struts___Circle Time,0.823,0.47,4,-6.652,0,0.0471,0.384,1.90E-05,0.0638,0.099,123.114,audio_features,13jpOiTzGzlbTw8J6NnJB8,spotify:track:13jpOiTzGzlbTw8J6NnJB8,https://api.spotify.com/v1/tracks/13jpOiTzGzlbTw8J6NnJB8,https://api.spotify.com/v1/audio-analysis/13jpOiTzGzlbTw8J6NnJB8,214347,4,Driving Music,7xSfaImSR0eufUM3v4y1iQ
Feel You Now___THE DRIVER ERA,0.535,0.724,7,-5.192,1,0.191,0.102,0.000121,0.207,0.501,180.077,audio_features,7IszHUVvLUq9aHzoHFfgrG,spotify:track:7IszHUVvLUq9aHzoHFfgrG,https://api.spotify.com/v1/tracks/7IszHUVvLUq9aHzoHFfgrG,https://api.spotify.com/v1/audio-analysis/7IszHUVvLUq9aHzoHFfgrG,258477,4,X,26zSceZATGbvovShGxsIkz
Far___SZA,0.612,0.549,2,-7.401,1,0.0833,0.672,0.000203,0.163,0.477,115.915,audio_features,74NI58MQexwZjNu1Gu6GjT,spotify:track:74NI58MQexwZjNu1Gu6GjT,https://api.spotify.com/v1/tracks/74NI58MQexwZjNu1Gu6GjT,https://api.spotify.com/v1/audio-analysis/74NI58MQexwZjNu1Gu6GjT,180680,4,SOS,07w0rG5TETcyihsEIZR3qG
3 AM___HAIM,0.714,0.69,6,-7.917,1,0.0809,0.218,9.50E-05,0.0905,0.662,90.995,audio_features,1zLH9CLHFlCQ22stPDOgei,spotify:track:1zLH9CLHFlCQ22stPDOgei,https://api.spotify.com/v1/tracks/1zLH9CLHFlCQ22stPDOgei,https://api.spotify.com/v1/audio-analysis/1zLH9CLHFlCQ22stPDOgei,190133,4,Women In Music Pt. III,396EJBtUzseofX2YCBJVvM
Boys___Hippo Campus,0.515,0.771,2,-5.081,1,0.0394,0.0339,1.81E-05,0.0945,0.552,104.995,audio_features,4nAmlRetwMEZr2TsXuHcpD,spotify:track:4nAmlRetwMEZr2TsXuHcpD,https://api.spotify.com/v1/tracks/4nAmlRetwMEZr2TsXuHcpD,https://api.spotify.com/v1/audio-analysis/4nAmlRetwMEZr2TsXuHcpD,253849,4,LP3,08I3iemI4Gfn7kp4wm9FmX
Put A Little Love On Me___Niall Horan,0.584,0.465,10,-4.88,1,0.0262,0.678,0,0.106,0.299,95.969,audio_features,1hCTxutVVYvggAQcUUUZAT,spotify:track:1hCTxutVVYvggAQcUUUZAT,https://api.spotify.com/v1/tracks/1hCTxutVVYvggAQcUUUZAT,https://api.spotify.com/v1/audio-analysis/1hCTxutVVYvggAQcUUUZAT,224586,4,Put A Little Love On Me,7dUgmUMDNnQAejhNLeIQWz
Scrawny___Wallows,0.639,0.816,6,-5.28,0,0.0485,0.000985,0.0604,0.141,0.802,138.008,audio_features,1pNUmVxDiE8t6P1XxcZAv8,spotify:track:1pNUmVxDiE8t6P1XxcZAv8,https://api.spotify.com/v1/tracks/1pNUmVxDiE8t6P1XxcZAv8,https://api.spotify.com/v1/audio-analysis/1pNUmVxDiE8t6P1XxcZAv8,166520,4,Nothing Happens,7eed9MBclFPjjjvotfR2e9
For Real This Time___Gracie Abrams,0.79,0.517,6,-8.734,1,0.0424,0.379,1.47E-06,0.0972,0.476,123.955,audio_features,1cR29lpK5mJIlajSpRqfNF,spotify:track:1cR29lpK5mJIlajSpRqfNF,https://api.spotify.com/v1/tracks/1cR29lpK5mJIlajSpRqfNF,https://api.spotify.com/v1/audio-analysis/1cR29lpK5mJIlajSpRqfNF,193602,4,This Is What It Feels Like,7l2g05NyprwonSFIs2y8at
Worldwide Steppers___Kendrick Lamar,0.514,0.472,8,-11.106,0,0.368,0.753,0.00012,0.0746,0.557,77.215,audio_features,66mVPWmFvXPFf8pjK5ttOW,spotify:track:66mVPWmFvXPFf8pjK5ttOW,https://api.spotify.com/v1/tracks/66mVPWmFvXPFf8pjK5ttOW,https://api.spotify.com/v1/audio-analysis/66mVPWmFvXPFf8pjK5ttOW,203367,3,Mr. Morale & The Big Steppers,79ONNoS4M9tfIA1mYLBYVX
plastic surgery___Anything Goes with Emma Chamberlain,0.697,0.433,6,-9.63,0,0.0518,0.658,4.08E-05,0.0712,0.0691,139.996,audio_features,5gzoBTffaHN5QYrT1XG5Gk,spotify:track:5gzoBTffaHN5QYrT1XG5Gk,https://api.spotify.com/v1/tracks/5gzoBTffaHN5QYrT1XG5Gk,https://api.spotify.com/v1/audio-analysis/5gzoBTffaHN5QYrT1XG5Gk,180000,4,Plastic Surgery,2YjaGotarDTt4otFzDs3Zv
Va Va Voom___Nicki Minaj,0.648,0.836,8,-3.394,1,0.0316,0.0625,0.00995,0.202,0.705,126.889,audio_features,2jATUzETZL49e6SywauZKE,spotify:track:2jATUzETZL49e6SywauZKE,https://api.spotify.com/v1/tracks/2jATUzETZL49e6SywauZKE,https://api.spotify.com/v1/audio-analysis/2jATUzETZL49e6SywauZKE,183560,4,Pink Friday ... Roman Reloaded (Deluxe),6fABwONLawdFjkDpLx41j8
Trippin On U___Devon,0.61,0.794,0,-9.95,0,0.44,0.352,0,0.0742,0.277,170.089,audio_features,1Vjvx8Wvv1NjvRly7GvjJX,spotify:track:1Vjvx8Wvv1NjvRly7GvjJX,https://api.spotify.com/v1/tracks/1Vjvx8Wvv1NjvRly7GvjJX,https://api.spotify.com/v1/audio-analysis/1Vjvx8Wvv1NjvRly7GvjJX,107937,4,Southeast,3AxYGUXCG9OmZT5fiRAwJi
Let's Do It Again___J Boog,0.631,0.696,0,-5.631,0,0.211,0.578,0,0.0784,0.927,173.537,audio_features,4TBtGrMgUYH7D5Tf5HLvyz,spotify:track:4TBtGrMgUYH7D5Tf5HLvyz,https://api.spotify.com/v1/tracks/4TBtGrMgUYH7D5Tf5HLvyz,https://api.spotify.com/v1/audio-analysis/4TBtGrMgUYH7D5Tf5HLvyz,192177,4,Backyard Boogie,7oyBRhMZuVDSdDk7uQOGzI
